AÑO,ENTIDAD,CULTIVO,VARIEDAD,UNIDAD_MEDIDA,TIPO_TECNOLOGIA,TIPO_PRODUCCION,TIPO_MERCADO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO_MEDIO_RURAL,VALOR_PRODUCCION,TASA_SINIESTRO,EFICIENCIA_COSECHA,PRECIO_X_HECTAREA,VALOR_X_TONELADA
2015,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,110299.8,108387.8,1912,308748.81,2.85,3158.76,975264620,0.017334574,0.982665426,8841.943684,3158.76398
2015,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,78734.9,45294.9,33440,30500.58,0.67,4097.32,124970740,0.424716358,0.575283642,1587.234378,4097.323395
2015,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,232943.06,170191.06,62752,168561.8,0.99,3838.58,647038460,0.269387721,0.730612279,2777.667899,3838.583
2015,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,523955.29,520541.12,3414.17,5190692.87,9.97,3328.71,17278316000,0.006516148,0.993483852,32976.69921,3328.710913
2015,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,19992.25,19992.25,0,120652.07,6.03,3361.34,405552360,0,1,20285.47862,3361.337771
2015,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,84255.47,75959.47,8296,139363.17,1.83,3801.33,529764939,0.09846245,0.90153755,6287.602918,3801.326699
2015,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,109761.97,91028.47,18733.5,300522.82,3.3,3024.64,908973770,0.170673868,0.829326132,8281.317928,3024.641423
2015,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,116549.1,116549.1,0,325739.65,2.79,3119.37,1016103330,0,1,8718.242612,3119.372573
2015,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,580999.9,563914.9,17085,1212089.33,2.15,3846.31,4662073560,0.029406201,0.970593799,8024.224376,3846.311856
2015,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,88444.65,76961.51,11483.14,80820.56,1.05,3935.56,318074390,0.129834196,0.870165804,3596.310122,3935.562807
2015,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,202705.5,194972.01,7733.49,345442.62,1.77,3444.96,1190036430,0.038151358,0.961848642,5870.765371,3444.961221
2016,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,37100,34693,2407,61117.6,1.76,3716.01,227113830,0.064878706,0.935121294,6121.666577,3716.013554
2016,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,480,305,175,2567.93,8.42,3754.95,9642440,0.364583333,0.635416667,20088.41667,3754.946591
2016,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,7517.5,7517.5,0,49456.72,6.58,3639.24,179984830,0,1,23942.1124,3639.239117
2016,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,162315,160579,1736,405734.06,2.53,3495.1,1418080840,0.010695253,0.989304747,8736.597603,3495.099327
2016,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,29279,29274.5,4.5,35401.54,1.21,3352.6,118687110,0.000153694,0.999846306,4053.659961,3352.597373
2016,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11211.5,10496.5,715,41672.42,3.97,3272.07,136355280,0.063773804,0.936226196,12162.09071,3272.074912
2016,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,594061.92,594061.92,0,1155513.73,1.95,3607.19,4168161610,0,1,7016.375684,3607.193495
2016,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,79529.59,79529.59,0,127583.95,1.6,3387.04,432132550,0,1,5433.607164,3387.044765
2016,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3628.9,3628.9,0,5059.65,1.39,4802.8,24300480,0,1,6696.376312,4802.798613
2016,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,153465.41,150468.45,2996.96,325001.28,2.16,3611.35,1173693900,0.01952857,0.98047143,7647.937734,3611.351623
2016,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,441066.11,435718.11,5348,1843290.6,4.23,3552.51,6548311730,0.012125166,0.987874834,14846.5538,3552.511867
2016,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,480486,477884.36,2601.64,1329608.13,2.78,3886.12,5167012680,0.005414601,0.994585399,10753.72161,3886.116942
2016,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,253092.65,248913.75,4178.9,730103.86,2.93,3740.43,2730905920,0.016511345,0.983488655,10790.14314,3740.434847
2016,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,460440.19,460440.19,0,2937091.89,6.38,3443.45,10113726400,0,1,21965.34234,3443.449091
2016,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,507813.59,506293.59,1520,2233215.08,4.41,3575.62,7985119500,0.002993224,0.997006776,15724.50926,3575.615968
2016,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,471892,465179,6713,1815124.2,3.9,3473.6,6305010840,0.014225713,0.985774287,13361.13102,3473.597476
2016,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25991.76,25991.76,0,74666.6,2.87,3496.15,261045580,0,1,10043.3976,3496.149282
2016,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,31351.59,31142.09,209.5,118886.84,3.82,3408.53,405228970,0.006682277,0.993317723,12925.30841,3408.526713
2016,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,46013.38,23837.38,22176,37701.64,1.58,3500.22,131963910,0.481946773,0.518053227,2867.946454,3500.216701
2016,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,552438.33,551428.33,1010,722496.8,1.31,3828.48,2766068110,0.001828258,0.998171742,5007.017,3828.484929
2016,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,550563.68,541738.99,8824.69,1045959.25,1.93,3644.4,3811896540,0.016028464,0.983971536,6923.625147,3644.402533
2016,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,110992,110992,0,316940.3,2.86,3366.12,1066859679,0,1,9612.041219,3366.121882
2016,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,75388,67078.5,8309.5,37986.69,0.57,3570.65,135637120,0.110223112,0.889776888,1799.187139,3570.648561
2016,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,185734.3,133642.8,52091.5,153876.88,1.15,3586.86,551935480,0.280462467,0.719537533,2971.640026,3586.864251
2016,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,592985.9,579767.4,13218.5,6136649.07,10.58,3473.54,21315878720,0.022291424,0.977708576,35946.6873,3473.537182
2016,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,26457.45,24297.45,2160,170496.38,7.02,3268.98,557348830,0.081640521,0.918359479,21065.85593,3268.9775
2016,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76761,76519,242,142355,1.86,3836.68,546170400,0.003152643,0.996847357,7115.206941,3836.678726
2016,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,130161.06,120305.14,9855.92,408794.27,3.4,3230.65,1320669620,0.075720957,0.924279043,10146.42644,3230.646114
2016,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,135943.39,135943.39,0,416652.38,3.06,3433.84,1430716920,0,1,10524.35812,3433.838347
2016,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,585287.55,580138.55,5149,1273783.5,2.2,3857.53,4913658280,0.008797385,0.991202615,8395.289256,3857.530169
2016,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,87626.31,85925.79,1700.52,74601.37,0.87,3996.23,298124590,0.0194065,0.9805935,3402.226911,3996.234788
2016,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,181638.5,175176.5,6462,331207.32,1.89,3324.78,1101190140,0.035576158,0.964423842,6062.537072,3324.775974
2017,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,39666,39666,0,76700.49,1.93,3644.56,279539210,0,1,7047.325417,3644.555726
2017,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,1589,1479,110,13640.97,9.22,3686.74,50290650,0.069225928,0.930774072,31649.24481,3686.735621
2017,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,8273.2,8269.2,4,62859.21,7.6,4047.48,254421180,0.000483489,0.999516511,30752.45129,4047.476575
2017,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,164167,163777,390,439378.12,2.68,3336,1465764600,0.00237563,0.99762437,8928.497201,3335.99816
2017,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,30410,19372,11038,24636.44,1.27,3350.45,82543080,0.362972706,0.637027294,2714.34002,3350.446737
2017,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11606.5,11606.5,0,49005.19,4.22,3457.93,169456280,0,1,14600.1189,3457.925171
2017,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,598615.75,597428.75,1187,1150925.08,1.93,3597.72,4140710490,0.001982908,0.998017092,6917.142574,3597.723746
2017,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,67587,67012,575,106123.97,1.58,3595.07,381523520,0.008507553,0.991492447,5644.924616,3595.07395
2017,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3509.07,3509.07,0,4533.44,1.29,4882.05,22132480,0,1,6307.221002,4882.049834
2017,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,145767.13,141647.13,4120,334435.43,2.36,3718,1243432140,0.02826426,0.97173574,8530.264265,3718.003622
2017,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,385011,383544,1467,1605592.19,4.19,3513.84,5641798140,0.003810281,0.996189719,14653.60247,3513.842541
2017,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,481401.97,468907.74,12494.23,1351014.48,2.88,3926.28,5304460550,0.025953841,0.974046159,11018.77616,3926.279569
2017,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,245460.55,236547.54,8913.01,730598.61,3.09,3529.47,2578625030,0.036311375,0.963688625,10505.25239,3529.468842
2017,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,469248.05,469248.05,0,3196235.09,6.81,3694.47,11808395780,0,1,25164.50687,3694.470353
2017,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,497929.27,495539.27,2390,2149317.57,4.34,3691.49,7934182740,0.004799879,0.995200121,15934.35698,3691.489267
2017,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,455731.13,435883.13,19848,1820641.13,4.18,3505.19,6381690700,0.043551995,0.956448005,14003.19241,3505.188691
2017,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,20475.8,20445.8,30,71038.24,3.47,3430.68,243709510,0.001465144,0.998534856,11902.31932,3430.680574
2017,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,32088.5,32088.5,0,135737.48,4.23,3518.7,477619180,0,1,14884.43461,3518.697857
2017,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,60927.87,55588.87,5339,58228.81,1.05,3611.89,210316250,0.087628207,0.912371793,3451.889094,3611.893322
2017,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,518332.9,512764.4,5568.5,700625.38,1.37,3816.78,2674132210,0.010743096,0.989256904,5159.101824,3816.778961
2017,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,515761.02,505463.02,10298,1007233.45,1.99,3724.67,3751613500,0.019966612,0.980033388,7273.937647,3724.671277
2017,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,103682.24,103592.24,90,280631.78,2.71,3215.53,902379980,0.000868037,0.999131963,8703.322575,3215.530258
2017,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,70245,70095,150,78119.05,1.11,4312.78,336909950,0.002135383,0.997864617,4796.212542,4312.775821
2017,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,230647.3,159413.3,71234,158039.25,0.99,3841.93,607175170,0.308843849,0.691156151,2632.48332,3841.92642
2017,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,566372.7,566233.9,138.8,6084052.44,10.74,3549.97,21598214260,0.000245068,0.999754932,38134.27847,3549.971745
2017,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,38755,38698.5,56.5,281451.16,7.27,3822.31,1075792490,0.001457876,0.998542124,27758.80506,3822.306115
2017,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,72532,68034,4498,124018.15,1.82,3891.56,482623650,0.062014008,0.937985992,6653.941019,3891.556599
2017,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,108075.35,96636.49,11438.86,365381.47,3.78,3212.33,1173727540,0.105841526,0.894158474,10860.27054,3212.334605
2017,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,128974,128974,0,393465.35,3.05,3294.43,1296245220,0,1,10050.43823,3294.432966
2017,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,578476.75,547727.81,30748.94,1268916.43,2.32,3910.47,4962061310,0.053155014,0.946844986,8577.805953,3910.471322
2017,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,90363.7,89657.1,706.6,95449.97,1.06,4072.21,388692720,0.007819512,0.992180488,4301.425462,4072.214166
2017,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,193958,188285.25,5672.75,329609.34,1.75,3788.64,1248771550,0.029247311,0.970752689,6438.360624,3788.641275
2018,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,39425,39425,0,73630.94,1.87,3808.92,280454150,0,1,7113.611921,3808.917148
2018,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,561.5,561.5,0,5806.96,10.34,4150.14,24099670,0,1,42920.16028,4150.135355
2018,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5271,5271,0,46686.13,8.86,3888.83,181554560,0,1,34444.04477,3888.832936
2018,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,164102,155365.5,8736.5,418138.28,2.69,3793.83,1586345120,0.05323823,0.94676177,9666.823805,3793.82897
2018,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,30355.43,30315.43,40,30550.21,1.01,3374.23,103083500,0.001317721,0.998682279,3395.883372,3374.232125
2018,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,13556.25,13556.25,0,59923.98,4.42,3844.45,230375040,0,1,16994.00941,3844.454924
2018,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,574054.35,559510.35,14544,1013932.97,1.81,3940.45,3995351180,0.02533558,0.97466442,6959.883119,3940.449022
2018,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54335.56,54255.26,80.3,92140.8,1.7,3697.11,340654450,0.001477854,0.998522146,6269.456871,3697.107579
2018,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3575,3575,0,4834.45,1.35,4887.45,23628150,0,1,6609.272727,4887.453588
2018,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,137325.37,127126.42,10198.95,287805.27,2.26,3853.33,1109009410,0.074268506,0.925731494,8075.779515,3853.332533
2018,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,405671.38,398700.92,6970.46,1669285.12,4.19,3937.51,6572822940,0.017182528,0.982817472,16202.33338,3937.507656
2018,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,479766.45,471569.1,8197.35,1265381.68,2.68,4179.85,5289109720,0.017086126,0.982913874,11024.34262,4179.853244
2018,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,230105.09,221728.23,8376.86,711589.95,3.21,3886.92,2765894410,0.036404497,0.963595503,12020.13571,3886.921689
2018,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,456113.76,456113.76,0,3020504.6,6.62,3928.96,11867429870,0,1,26018.57455,3928.956066
2018,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,477493.15,469102.25,8390.9,1858986.49,3.96,3834.16,7127655220,0.017572818,0.982427182,14927.24078,3834.161926
2018,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,442185.54,433105.64,9079.9,1885439.85,4.35,3871.76,7299965880,0.02053414,0.97946586,16508.82994,3871.7575
2018,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24863.3,24863.3,0,96450.16,3.88,3745.28,361232480,0,1,14528.74236,3745.276109
2018,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,27298.5,25496.75,1801.75,105784.87,4.15,3795.06,401459500,0.066001795,0.933998205,14706.28423,3795.055947
2018,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,58825.2,57931.2,894,46644.76,0.81,3957.55,184598940,0.015197568,0.984802432,3138.092858,3957.549358
2018,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,513499.09,499266.09,14233,704260.66,1.41,3899.94,2746576150,0.027717673,0.972282327,5348.745896,3899.942601
2018,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,505654.8,502776.8,2878,978291.88,1.95,3873.96,3789865210,0.00569163,0.99430837,7494.96536,3873.961634
2018,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,100482.5,97238.5,3244,256752.06,2.64,3780.47,970644410,0.032284229,0.967715771,9659.835394,3780.473699
2018,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,67128.1,67128.1,0,70268.59,1.05,4269.5,300011640,0,1,4469.24075,4269.498506
2018,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,204344.9,112501.71,91843.19,132871.83,1.18,3912.75,519893870,0.449451834,0.550548166,2544.197922,3912.747119
2018,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,521399.85,520740.85,659,5783430.88,11.11,3856.58,22304264420,0.001263905,0.998736095,42777.65791,3856.580096
2018,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,50497.45,50497.45,0,546752.33,10.83,3424.11,1872141150,0,1,37073.97403,3424.111883
2018,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,81703,78666.5,3036.5,150020.32,1.91,3986.61,598072720,0.037165098,0.962834902,7320.082739,3986.611414
2018,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,79702.72,59643.34,20059.38,208206.5,3.49,3671.84,764501010,0.251677484,0.748322516,9591.906148,3671.840264
2018,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,135212,134782,430,362022.93,2.69,3493.16,1264604150,0.003180191,0.996819809,9352.750865,3493.160364
2018,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,570418,549184.75,21233.25,1234572.12,2.25,4050.93,5001170190,0.037224018,0.962775982,8767.55325,4050.934011
2018,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89581.72,89040.82,540.9,105955.8,1.19,4183.77,443294910,0.006038062,0.993961938,4948.497417,4183.772007
2018,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,181974,179725,2249,337706.15,1.88,4004.41,1352314080,0.012358908,0.987641092,7431.358766,4004.41058
2019,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,32041,20534,11507,63713.52,3.1,4333.87,276126170,0.35913361,0.64086639,8617.901127,4333.870896
2019,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,709.91,709.91,0,8598.39,12.11,4286.83,36859800,0,1,51921.7929,4286.825789
2019,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,6800.75,6800.75,0,61843.93,9.09,4048.28,250361650,0,1,36813.82936,4048.281699
2019,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,156254.5,153103,3151.5,405328.31,2.65,3946.13,1599477080,0.020169019,0.979830981,10236.3585,3946.127227
2019,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,19103,14242,4861,17545.07,1.23,3659.02,64197760,0.25446265,0.74553735,3360.611422,3659.019884
2019,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,12593.27,12593.27,0,51075.24,4.06,3788.31,193488640,0,1,15364.44784,3788.306036
2019,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,596903.4,579893.38,17010.02,1111102.76,1.92,3811.58,4235058380,0.028497107,0.971502893,7095.048177,3811.58119
2019,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,61375.42,61325.42,50,152798.34,2.49,3911.03,597598860,0.000814658,0.999185342,9736.778339,3911.029793
2019,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3484.13,3404.13,80,3990.42,1.17,5204.72,20769010,0.022961256,0.977038744,5961.031879,5204.717799
2019,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,105596.71,102912.71,2684,257649.12,2.5,4564.61,1176067070,0.025417459,0.974582541,11137.34576,4564.607362
2019,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,392133.48,372627.48,19506,1671611.15,4.49,3680.45,6152286260,0.049743266,0.950256734,15689.26545,3680.452993
2019,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,489514,451479.71,38034.29,1286314.01,2.85,4330.45,5570319150,0.077698064,0.922301936,11379.28466,4330.450502
2019,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,231443.88,193921.72,37522.16,601252.36,3.1,4226.54,2541215080,0.162122066,0.837877934,10979.83269,4226.536558
2019,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,450988.65,450988.65,0,2912575.59,6.46,4349.69,12668803240,0,1,28091.17977,4349.690797
2019,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,456782.8,451364.43,5418.37,1823741.98,4.04,3663.6,6681464630,0.011862027,0.988137973,14627.22465,3663.601926
2019,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,422564.91,398351.91,24213,1843233.91,4.63,3971.64,7320661270,0.057300073,0.942699927,17324.34733,3971.639861
2019,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,23902.3,23902.3,0,101704.42,4.26,3686.9,374974300,0,1,15687.79155,3686.902693
2019,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24375,24351,24,102157.46,4.2,4784.41,488762900,0.000984615,0.999015385,20051.81128,4784.407326
2019,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,61813.84,61673.84,140,59461.52,0.96,4750.38,282464900,0.002264865,0.997735135,4569.606095,4750.381423
2019,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,497732.21,463265.71,34466.5,633798.37,1.37,4122.56,2612869270,0.069247076,0.930752924,5249.548286,4122.555995
2019,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,523536.49,508393.82,15142.67,1005356.43,1.98,4088.2,4110102570,0.02892381,0.97107619,7850.651575,4088.204389
2019,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89997.76,67329.92,22667.84,221990.07,3.3,3807.38,845200840,0.251871158,0.748128842,9391.354185,3807.381294
2019,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54206.12,34074.46,20131.66,22084.15,0.65,4110.61,90779430,0.371390906,0.628609094,1674.708133,4110.614626
2019,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,120073.1,50355.56,69717.54,86912.42,1.73,4252.51,369595820,0.580625802,0.419374198,3078.090097,4252.508675
2019,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,551132.09,550287.68,844.41,6377593.86,11.59,3650.97,23284394480,0.001532137,0.998467863,42248.30109,3650.96853
